C#CCN[C@@H]1CCc2ccccc12	3052775-inactive-pubchem
COC(=O)N/N=C/c1[n+](c2ccccc2[n+](c1)[O-])[O-]	135511839-inactive-pubchem
CC(C12CC3CC(C1)CC(C3)C2)N	15165-inactive-pubchem
CC(=CC1C(C1(C)C)C(=O)OCc1cc(ccc1)Oc1ccccc1)C	4767-inactive-pubchem
C1Cc2ccccc2C(c2ccccc12)C(=O)N	23603-inactive-pubchem
c1nc2ncnc(c2[nH]1)N	190-inactive-pubchem
Cc1c(cc(c(=O)[nH]1)C#N)c1cn2ccnc2cc1	115227-inactive-pubchem
c1cc(ccc1C(/C=C/C(=O)[O-])O)Cl	16219744-inactive-pubchem
CCC(Cc1c[nH]c2ccccc12)N	8367-inactive-pubchem
COC(=O)c1ccccc1C(=O)c1ccc(cc1)OCCN1CCCCC1	121097-inactive-pubchem
c1c2c(cc(c1Cl)Cl)[nH]c(=O)c(=O)[nH]2	1845-inactive-pubchem
C[C@@H](c1cc(ccc1)Oc1ccccc1)C(=O)[O-]	6604557-inactive-pubchem
CC(=NCc1ccccc1)c1ccccc1O	71840-inactive-pubchem
c1ccc(cc1)C(c1ccccc1)C(=O)C1C(=O)c2ccccc2C1=O	6719-inactive-pubchem
C1CN=C2C3CCCCC3SC(=N)N2C1	6603967-inactive-pubchem
C1c2c(c3ccccc3NC1=O)[nH]c1c2cc(cc1)Br	3820-inactive-pubchem
COc1ccccc1NC(=O)Nc1nc(nc2ccccc12)c1cnccc1	4046493-inactive-pubchem
C1COCCN1CC1CN(C(=O)O1)N=Cc1ccc(o1)[N+](=O)[O-]	92968-inactive-pubchem
C([C@@H]1[C@H]([C@@H]([C@H](C(O1)O)N)O)O)O	2723635-inactive-pubchem
C[N+](C)(C)CCOC(=O)N	5831-inactive-pubchem
CCOc1ccccc1O[C@@H]([C@H]1CNCCO1)c1ccccc1	127150-inactive-pubchem
c1ccc2c(c1)C(=O)C(C2=O)c1ccc(cc1)Cl	70846-inactive-pubchem
C1CN(CC=C1c1ccccc1)CCCCc1c[nH]c2c1cc(cc2)C(=O)O	57364-inactive-pubchem
CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CC[C@@H]2[C@@]1(CC[C@H](C2)O)C)C	92786-inactive-pubchem
CN1C(=O)CC(=O)N(c2c1ccc(c2)Cl)c1ccccc1	2789-inactive-pubchem
c1c(c(cc(c1N)S(=O)(=O)N)S(=O)(=O)N)C(=C(Cl)Cl)Cl	43231-inactive-pubchem
C[C@H]([C@H](c1ccccc1)O)N	6433169-inactive-pubchem
C[C@@H]([C@@H](c1cc(ccc1)O)O)N	60196269-inactive-pubchem
c1cc2c(c(c1)OCC(COc1cccc3c1c(=O)cc(o3)C(=O)O)O)c(=O)cc(o2)C(=O)O	2882-inactive-pubchem
Cn1c2c(c(=O)n(c1=O)C)[nH]c(n2)C1CCCC1	1917-inactive-pubchem
CC1CC(OC(O1)C)OC(=O)C	13232-inactive-pubchem
C[C@H](C(=O)[O-])Oc1ccc(cc1)Oc1cnc2ccc(cc2n1)Cl	11957724-inactive-pubchem
c1ccc(c(c1)C(=O)OCC(CO)O)Nc1c2ccc(cc2ncc1)Cl	3085326-inactive-pubchem
Cn1c2c(nc1c1ccc(cc1)S(=O)(=O)O)n(c(=O)n(c2=O)CC=C)C	1365-inactive-pubchem
c1ccc(cc1)n1cnnn1	138477-inactive-pubchem
C[C@H](CCC(=O)O)[C@H]1CC[C@@H]2[C@@]1([C@H](C[C@H]1[C@H]2[C@@H](C[C@H]2[C@@]1(CC[C@H](C2)O)C)O)O)C	60196259-inactive-pubchem
Cc1ccc(cc1)N(C)C	7471-inactive-pubchem
c1ccc2c(c1)ccc(n2)C1C(=O)c2ccccc2C1=O	6731-inactive-pubchem
C1C[C@H]([C@H](NC1)C(=O)O)C(=O)O	11957663-inactive-pubchem
C[N+]1(CCC(CC1)OC(=O)C(c1ccccc1)c1ccccc1)C	3014059-inactive-pubchem
c1cc(ccc1c1cc(=O)c2c(cc(cc2o1)O)O)O	5280443-inactive-pubchem
c1ccc(cc1)NC(=S)Nc1nccs1	719408-inactive-pubchem
CC(c1ccccc1)n1cncc1C(=O)OC	21474-inactive-pubchem
c1coc(c1)CNc1cc(c(cc1C(=O)O)OS(=O)N)Cl	6603849-inactive-pubchem
c1cc(c(c(c1)Cl)CC(=O)N=C(N)N)Cl	71401-inactive-pubchem
CCC(Cc1c(c(c(cc1I)I)O)I)C(=O)O	7315-inactive-pubchem
CC(C(c1c(ccc(c1)OC)OC)O)N	6081-inactive-pubchem
CCOC(=O)c1c2CN(C(=O)c3c(n2cn1)ccc(c3)F)C	3373-inactive-pubchem
COc1c(ccc(c1)S(=O)C)c1nc2c([nH]1)cccn2	5353-inactive-pubchem
CC1=C(C(C[C@@H](C1)O)(C)C)/C=C/C(=C/C=C/C(=C/C=C/C=C(/C=C/C=C(/C=C/C1=C(C[C@H](CC1(C)C)O)C)\C)\C)/C)/C	5280899-inactive-pubchem
C[C@H]1[C@@H](C[C@H](O1)C[N+](C)(C)C)O	16817-inactive-pubchem
COC1(COc2ccccc2O1)C1=NCCN1	11957683-inactive-pubchem
CC(C)[N+](C)(C)CC(COc1cccc2ccccc12)O	39328-inactive-pubchem
C(CNC(=S)[S-])NC(=S)[S-]	5284484-inactive-pubchem
C[C@@]12[C@](C[C@@H](O1)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c13)CNC4=O)(CO)O	126565-inactive-pubchem
c1cc2c(cc1C(=O)N)c(c[nH]2)CCN	11709509-inactive-pubchem
CC1n2c3cc(c(cc3c(=O)c(c2S1)C(=O)O)F)N1CCN(CC1)Cc1c(oc(=O)o1)C	65947-inactive-pubchem
C1COC(=O)N1/N=C/c1ccc(o1)[N+](=O)[O-]	5323714-inactive-pubchem
C[N+](C)(C)CCOC(=O)C(c1ccccc1)(c1ccccc1)O	71518-inactive-pubchem
CC(C)(C)C(=O)Oc1ccc(cc1)S(=O)(=O)Nc1ccccc1C(=O)NCC(=O)[O-]	23663985-inactive-pubchem
C[C@H]1[C@@H]([C@H]([C@H]([C@@H](O1)O[C@H]1C[C@H]([C@@]2([C@@H]3[C@@H](CC[C@@]2(C1)O)[C@]1(CC[C@@H]([C@]1(C[C@H]3O)C)C1=CC(=O)OC1)O)CO)O)O)O)O	439501-inactive-pubchem
c1cc(cc(c1)F)/C=N/N=C/c1cc(ccc1)F	6604893-inactive-pubchem
CC(=O)NC(=O)c1ccccc1O	10252-inactive-pubchem
C1=NC2C(N1)C(=S)NC=N2	6537489-inactive-pubchem
CC(=O)Nc1ccc(cc1)CC(=O)O	2018-inactive-pubchem
C[C@@H]1CC[C@H](C2=C(C[C@H]([C@H]12)O)C)/C=C(\C)/C(=O)O	6537505-inactive-pubchem
COc1cccc(c1N)c1cc(=O)c2ccccc2o1	4713-inactive-pubchem
c1ccc(cc1)CNCCNCc1ccccc1	2728761-inactive-pubchem
Cc1cc2c(cc1)n1CCNC3c1c2CCC3	2829432-inactive-pubchem
CC(=O)Nc1ccc(cc1)OC(=O)c1ccccc1O	1984-inactive-pubchem
c1cc(c(cc1C(=C1C=CC(=O)C(=C1)C(=O)O)c1cc(c(cc1)O)C(=O)O)C(=O)O)O	2259-inactive-pubchem
Cc1c(c2c([nH]1)ccc(c2)O)CCN	9836150-inactive-pubchem
c1cc(cnc1)C(=O)OC[C@@H]1[C@H]([C@@H]([C@](O1)(COC(=O)c1cnccc1)O)OC(=O)c1cnccc1)OC(=O)c1cnccc1	25495-inactive-pubchem
CC(C)CCCC(C)NC(C)C	19917-inactive-pubchem
Cc1c(c(ccc1)C)NC(=O)C(C)N	108173-inactive-pubchem
c1cc2c(cc1F)cc([nH]2)C(=O)O	1820-inactive-pubchem
c1cc(ccc1C(C#N)c1c(cc(cc1Cl)n1c(=O)[nH]c(=O)cn1)Cl)Cl	456389-inactive-pubchem
Cc1c(cccc1O)C(=O)N[C@@H](CSc1ccccc1)[C@@H](CN1C[C@H]2CCCC[C@H]2C[C@H]1C(=O)NC(C)(C)C)O	64142-inactive-pubchem
CC(C)(C)C(=O)Oc1c(cc(cc1)C(CNC)O)OC(=O)C(C)(C)C	71486-inactive-pubchem
C1CC(c2ccccc2C1)C1=NCCN1	10648-inactive-pubchem
c1ccc(cc1)CCN=C(N)N=C(N)N	13266-inactive-pubchem
CN(C)c1ncnc2c1ncn2[C@H]1[C@@H]([C@@H]([C@H](O1)CO)NC(=O)[C@H](Cc1ccc(cc1)OC)N)O	443311-inactive-pubchem
C1COCCN1Sc1nc2ccccc2s1	7619-inactive-pubchem
C[C@@H]1CC(=O)C=C([C@@]21C(=O)c1c(O2)c(c(cc1OC)OC)Cl)OC	441140-inactive-pubchem
c1ccc(c(c1)C(=O)Nc1ccc(cc1)O)O	4602-inactive-pubchem
c1ccc2c(c1)c1ccccc1[nH]c2=O	1853-inactive-pubchem
CC1CS(=O)(=O)CCN1N=Cc1ccc(o1)[N+](=O)[O-]	31772-inactive-pubchem
c1ccc2c(c1)c(nn(c2=O)Cc1c(cc(cc1)Br)F)CC(=O)O	5278-inactive-pubchem
CC(=O)[C@H]1CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2CCC2=CC(=O)CC[C@]12C)C	5994-inactive-pubchem
C[C@]12CC[C@H]3[C@H]([C@@H]1CC[C@@H]2O)CC=C1[C@@]3(CC[C@@H](C1)O)C	10634-inactive-pubchem
CN(C)C=Nc1c(cc(c(c1I)CCC(=O)[O-])I)I	23671932-inactive-pubchem
C1CCN(CC1)Cc1cc(ncc1)OCC=CCNC(=O)CS(=O)Cc1ccco1	3873-inactive-pubchem
C1C(Oc2ccccc2O1)CN=C(N)N	16564-inactive-pubchem
c1c(oc(c1)[N+](=O)[O-])C=NNC(=O)C(=O)N	18637-inactive-pubchem
CC(C)Nc1ccccc1	13032-inactive-pubchem
C1CNCC=C1C(=O)O	155107-inactive-pubchem
c1cc2c(ccnc2)c(c1)S(=O)ONCCN=C(N)N	11957559-inactive-pubchem
CN[C@H]1[C@H]([C@@H]2[C@H](C[C@H]([C@H](O2)O[C@@H]2[C@H](C[C@H]([C@@H]([C@H]2O)O)N)N)N)O[C@@H]1O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CO)N)O)O)O	3081545-inactive-pubchem
c1cc(cc(c1)I)CN=C(N)N	11957572-inactive-pubchem
CCCCN(CCCC)CCO	7621-inactive-pubchem
c1cc(ccc1N)S(=O)(=O)c1ccc(cc1)N	2955-inactive-pubchem
C[C@H]1CC(=O)NN=C1c1ccc(cc1)NC(=NC)NC#N	6604007-inactive-pubchem
c1cc2c(cc[nH]c2=O)c(c1)O	1340-inactive-pubchem
C1C2CC3CC(C2)(CC1C3=O)O	64184-inactive-pubchem
C1CN(/C(=N/[N+](=O)[O-])/N1)Cc1cnc(cc1)Cl	86287518-inactive-pubchem
Cc1c(c(ccc1)C)NC1=NCCCS1	68554-inactive-pubchem
c1c([nH]cn1)CC(=O)O	145685-inactive-pubchem
[C@@H]1([C@@H]([C@H](O[C@H]([C@@H]1O)O)C(=O)N)O)O	636367-inactive-pubchem
CNCCc1cc(c(cc1)O)O	86470-inactive-pubchem
CC(C)(C)NC(=O)C1CN(CCN1C(=O)OCc1ccccc1)c1nc2cc(c(cc2c(n1)N)OC)OC	10098248-inactive-pubchem
CC1C2C(=O)C3(CCC2(C3CC1=O)C)C(C)C(=O)O	283654-inactive-pubchem
Cc1c(c(=O)c(c([nH]1)C)Cl)Cl	18087-inactive-pubchem
C1CCC(CC1)(c1cccs1)N1CCCCC1	62751-inactive-pubchem
CC1(C(=O)C=C(O1)C(=O)O)c1ccccc1	51576-inactive-pubchem
Cc1nccc(c1)Cn1c(c(c2c(c1=O)c(ncc2)OCc1ncccn1)c1cc(c(c(c1)OC)OC)OC)C(=O)OC	9852041-inactive-pubchem
CC(=O)O[C@H]1CC[C@@]2([C@H]3CC[C@]4([C@H]([C@@H]3CC=C2C1)CCC4=O)C)C	14709-inactive-pubchem
C[C@@]12[C@H]3[C@H]4[C@H]([C@@H]([C@@]1(C[C@@H]1[C@]2(O1)C(=O)O3)O)C(=O)O4)C(C)(C)O	442291-inactive-pubchem
C[C@H](Cc1cnc[nH]1)N	11957567-inactive-pubchem
C[C@]12CC[C@H](C[C@@H]1CCC1C2CC[C@]2(C1CC[C@@H]2C(=O)CO)C)O	11957655-inactive-pubchem
CCOc1c(ccc(c1)CC(=O)N[C@@H](CC(C)C)c1ccccc1N1CCCCC1)C(=O)O	65981-inactive-pubchem
CC(Cc1ccccc1)(c1ccccc1)NC(=O)CN	60510-inactive-pubchem
C[N+](C)(C)CC(CC(=O)[O-])O	9794197-inactive-pubchem
CC(C)(Cc1ccccc1)NC	71611-inactive-pubchem
CCCCCN(CCCCC)C(=O)C(CCC(=O)[O-])NC(=O)c1cc(c(cc1)Cl)Cl	23681233-inactive-pubchem
CCCc1c(n(nc1c1ccc(cc1)O)c1ccc(cc1)O)c1ccc(cc1)O	5040063-inactive-pubchem
COc1cc2c(cc1)[nH]c1c2CCNC1	1868-inactive-pubchem
CC(CCCN)Nc1c2c(cc(c1)OC)cccn2	6135-inactive-pubchem
c1ccc2c(c1)C(=O)C(=C(C2=O)SCCO)SCCO	262093-inactive-pubchem
CCC(C)(CN(C)C)OC(=O)c1ccccc1	10766-inactive-pubchem
CCC1C(=NN=C(c2cc(c(cc12)OC)OC)c1cc(c(cc1)OC)OC)C	5502-inactive-pubchem
c1cc(ccc1Cn1cc[nH]c1=S)O	3035523-inactive-pubchem
CCc1c(c2ccccc2o1)C(=O)c1cc(c(c(c1)I)O)I	6237-inactive-pubchem
CC1=C(C(CC(=O)C1O)(C)C)/C=C/C(=C/C=C/C(=C\C=C\C=C(/C=C/C=C(/C=C/C1=C(C(C(=O)CC1(C)C)O)C)\C)\C)/C)/C	11957460-inactive-pubchem
C1[C@H](O[C@H](S1)CO)n1cc(c(nc1=O)N)F	60877-inactive-pubchem
C[C@H]1[C@@H]2CC[C@]3([C@H]([C@]2(CC[C@H]1O)C)[C@@H](C[C@@H]1[C@@]3(C[C@@H](/C/1=C(/CCC=C(C)C)\C(=O)[O-])OC(=O)C)C)O)C	23672955-inactive-pubchem
COc1c(cc(cc1)C(=O)NCc1cnccc1)C(=O)NCc1cnccc1	4814-inactive-pubchem
CCC(=O)NCCC1CCc2c1c1c(cc2)OCC1	9881626-inactive-pubchem
c1ccc2c(c1)c1n[nH]c3cccc(c13)c2=O	8515-inactive-pubchem
C[C@@]1([C@@H](N2[C@H](S1(=O)=O)CC2=O)C(=O)[O-])Cn1ccnn1	23663400-inactive-pubchem
C1CCN(CC1)CC1COc2ccccc2O1	6040-inactive-pubchem
COc1ccc(cc1)c1c(onc1c1ccc(cc1)OC)CC(=O)O	4237-inactive-pubchem
CCCC(=O)Nc1c(cc(c(c1I)CC(CC)C(=O)[O-])I)I	541384-inactive-pubchem
Cc1c(c(ccc1)C(C)c1cnc[nH]1)C	68601-inactive-pubchem
c1ccc2c(c1)[nH]c(n2)NC(=O)N	32346-inactive-pubchem
CC(C)CC(C1(CCC1)c1ccc(cc1)Cl)N(C)C	64764-inactive-pubchem
c1ccc2c(c1)C(=O)N(C2=O)c1c(cc(cc1)N)Cl	6603717-inactive-pubchem
c1cc(ccc1OCC(COC(=O)N)O)Cl	2724-inactive-pubchem
CC(=O)O[C@H]1CC[C@@H]2[C@@]1(C=CC1=C3CCC(=O)C=C3CC[C@@H]21)C	66359-inactive-pubchem
CN1[C@H]2CC[C@@H]1[C@H]([C@H](C2)OC(=O)c1ccccc1)C(=O)O	448223-inactive-pubchem
c1c([nH]cn1)CCSC(=N)N	11957573-inactive-pubchem
C1CCN(CC1)c1nc(=N)n(c(c1)N)O	4201-inactive-pubchem
c1ccc2c(c1)nc1c(n2)[nH]c(=O)[nH]c1=O	5372720-inactive-pubchem
Cc1c(c2c(cc1)nc([nH]c2=O)N)Sc1ccncc1	135409535-inactive-pubchem
CCc1c2c(ccc1)c1c([nH]2)C(OCC1)(CC)CC(=O)O	3308-inactive-pubchem
CC1(O[C@@H]2[C@H]([C@H](O[C@@H]2O1)C(CO)O)OCCCN(C)C)C	43261-inactive-pubchem
C1C(=NC(=O)N1N=Cc1ccc(o1)c1ccc(cc1)[N+](=O)[O-])[O-]	32731-inactive-pubchem
C/C(=C\C=C\C=C(\C=C\C=C(\C=C\C(=O)O)/C)/C)/C=C/C=C(/C=C/C(=O)O)\C	5281249-inactive-pubchem
c1cc(c(c(c1)Cl)C=NN=C(N)N)Cl	3517-inactive-pubchem
CC[C@H](C)C(=O)O[C@H]1C[C@H](C=C2[C@H]1[C@H]([C@H](C=C2)C)CC[C@@H]1C[C@H](CC(=O)O1)O)C	53232-inactive-pubchem
Cc1cc(ccc1)C(=O)NCN1CCN(CC1)c1ccccc1C#N	11957665-inactive-pubchem
CCCC(=O)NCCc1c2c3ccccc3Cn2c2c1cc(cc2)OC	4172142-inactive-pubchem
CCCC(CCC)C(=O)OC1C[C@H]2CC[C@@H](C1)[N+]2(C)C	657201-inactive-pubchem
C1COCCN1C(=N)N=C(N)N	76621-inactive-pubchem
CNC(=O)[C@@H]1[C@@H]([C@H]([C@@H](O1)n1cnc2c(ncnc12)N)O)O	24867466-inactive-pubchem
CCN(CC)c1ccccc1	7061-inactive-pubchem
C1CCN(C1)CCOC(=O)Cc1cc(c(cc1)Cl)Cl	11957441-inactive-pubchem
Cc1cccn2c1ncc(c2=O)c1nnn[n-]1	443866-inactive-pubchem
c1ccc2c(c1)c(c([nH]2)C1=Nc2ccccc2C1=O)O	10215-inactive-pubchem
CC(=O)NCCC(=O)c1c(ccc(c1)OC)CN=O	16759251-inactive-pubchem
CC(C)NNC(=O)c1ccncc1	9367-inactive-pubchem
CCNC(=O)[C@@H]1[C@@H]([C@H]([C@@H](O1)n1cnc2c(nc(nc12)NCCc1ccc(cc1)CCC(=O)O)N)O)O	24867487-inactive-pubchem
CCN(C)C(=O)Oc1cccc(c1)[C@H](C)N(C)C	77990-inactive-pubchem
Cc1ccccc1n1c(nc2ccccc2c1=O)C	6292-inactive-pubchem
C1CN(CC1N)c1c(cc2c(=O)c(cn(c2n1)c1c(cc(cc1)F)F)C(=O)O)F	93858-inactive-pubchem
CNC1CCCN(C1)c1c(cc2c(c1OC)n(cc(c2=O)C(=O)O)C1CC1)F	65958-inactive-pubchem
C[C@@H]1OC[C@@H]2[C@@](O1)(C[C@H]([C@@H](O2)O[C@H]1[C@H]2COC(=O)[C@@H]2[C@@H](c2cc3c(cc12)OCO3)c1cc(c(c(c1)OC)O)OC)O)O	11957527-inactive-pubchem
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2[C@H](C[C@]2([C@H]1CC[C@@H]2C(=O)CO)C)O	5753-inactive-pubchem
CC(C)CC1C(=O)N(C(=S)N1)CC=C	3032361-inactive-pubchem
c1c([nH]cn1)/C=C/C(=O)O	736715-inactive-pubchem
C1COCCN1c1cc(=O)c2c(o1)c(ccc2)c1ccccc1	11957589-inactive-pubchem
CNCCNS(=O)(=O)c1cccc2c1ccnc2	150584-inactive-pubchem
CC(C)(C(=O)O)Sc1ccc(cc1)CCN(CCCCC1CCCCC1)C(=O)NC1CCCCC1	3392731-inactive-pubchem
Cc1ncc(c(n1)N)CN(C=O)C(=C(CCO)SSC(=C(C)N(Cc1cnc(nc1N)C)C=O)CCO)C	5432-inactive-pubchem
Cc1cn(c(=O)[nH]c1=O)[C@H]1C[C@@H]([C@H](O1)CO)N=[N+]=[N-]	35370-inactive-pubchem
CNCCCN1c2ccccc2CCc2ccccc12	65327-inactive-pubchem
c1ccc(cc1)CC(=O)NC(=O)N	4753-inactive-pubchem
C[C@H]1CC[C@]2([C@H]([C@H]3[C@@H](O2)C[C@@H]2[C@@]3(CC[C@H]3[C@H]2CC[C@@H]2[C@@]3(CC[C@@H](C2)O)C)C)C)NC1	60196284-inactive-pubchem
CCCN(CCC)C1CCc2c(C1)c(ccc2)O	6917794-inactive-pubchem
CC1CCCC(N1NC(=O)c1cc(c(cc1)Cl)S(=O)(=O)N)C	2804-inactive-pubchem
CCn1cc(c(=O)c2cc(c(cc12)N1CCNCC1)F)C(=O)O	4539-inactive-pubchem
CC1Nc2cc(c(cc2C(=O)N1c1ccccc1C)S(=O)ON)Cl	11957638-inactive-pubchem
c1cnccc1C(=O)NNCNNC(=O)c1ccncc1	15568-inactive-pubchem
CCn1c2cc3c(cc2c(=O)c(n1)C(=O)O)OCO3	2762-inactive-pubchem
C(C(=O)[C@H]([C@@H]([C@H](C(=O)[O-])O)O)O)O	12850184-inactive-pubchem
Cn1cnc2c(nc(nc12)NCCO)NCc1ccccc1	4592-inactive-pubchem
c1ccc(cc1)C1=NC(C(=O)Nc2c1cc(cc2)Cl)O	4616-inactive-pubchem
CC(=O)NCc1c(c(c(c(c1I)NC(=O)C)I)C(=O)O)I	3723-inactive-pubchem
CC(=O)[C@]1(CC[C@@H]2[C@@]1(CC[C@H]1[C@H]2C=C(C2=CC(=O)[C@@H]3C[C@@H]3[C@]12C)Cl)C)O	5284537-inactive-pubchem
CCn1ccnc1CC1COc2ccccc2O1	133621-inactive-pubchem
C1CC(N(C1)C(=O)CCC(=O)O)C(=O)O	4389-inactive-pubchem
c1ccc(c(c1)C(=O)N[C@@H](CCC(=O)[O-])C(=O)[O-])C(=O)[O-]	24867530-inactive-pubchem
CC(c1ccccc1)NNC(=O)c1ccccc1	71671-inactive-pubchem
C[N+]1(CCN(CC1)c1ccccc1)C	5911-inactive-pubchem
CC[C@@H](CO)NCCN[C@@H](CC)CO	14051-inactive-pubchem
CC1(CO[C@H](CN1)CC(=O)O)C	5311429-inactive-pubchem
CCC1(CCCCN(C1)C)c1cc(ccc1)O	65483-inactive-pubchem
CN(CCOc1ccc(cc1)C[C@@H](C(=O)O)Nc1ccccc1C(=O)c1ccccc1)c1ccccn1	6518171-inactive-pubchem
CCNCC(c1cc(ccc1)O)O	164652-inactive-pubchem
c1csc(c1)CNc1cc(c(cc1c1n[nH]nn1)S(=O)(=O)N)Cl	2273-inactive-pubchem
c1coc(c1)c1nn2c(n1)c1c(ccc(c1)Cl)nc2N	2690-inactive-pubchem
CCN(CCCl)Cc1ccccc1Br	11957497-inactive-pubchem
CN1C(=S)CN=C(c2c1ccc(c2)Cl)c1ccccc1	17931-inactive-pubchem
CCc1ccc(cc1)C(=O)C(C)CN1CCCCC1	123698-inactive-pubchem
Cc1c(ccc2c1oc(=O)c(c2[O-])NC(=O)c1cc(c(cc1)O)CC=C(C)C)O[C@H]1[C@@H]([C@@H]([C@H](C(O1)(C)C)OC)OC(=O)N)O	23663939-inactive-pubchem
c1ccc(cc1)/C(=C\c1c([nH]c2c1c(cc(c2)Cl)Cl)C(=O)O)/C(=O)O	6603913-inactive-pubchem
C1[C@@H]([C@H]([C@@H]([C@H]([C@@H]1NC(=O)[C@H](CCN)O)O)O[C@H]1[C@@H]([C@@H]([C@H](O1)CO)O)O)O[C@@H]1[C@@H]([C@H]([C@@H]([C@H](O1)CN)O)O)N)N	60196265-inactive-pubchem
CC1CC(=O)NN=C1c1cc2c(cc1)nc([nH]2)c1ccc(cc1)OC	10126299-inactive-pubchem
CC(=O)OCC(=O)NCCCOc1cccc(c1)CN1CCCCC1	56704-inactive-pubchem
CCC1(CC(=O)NC(=O)C1)C	2310-inactive-pubchem
CC(C)n1cc2C[C@@H]3[C@H](C[C@H](CN3C)C(=O)OC(C)C(C)O)c3c2c1ccc3	6437377-inactive-pubchem
Cn1c2c(c(=O)n(c1=O)C)[nH]c(n2)c1ccccc1	1922-inactive-pubchem
Cn1cc(nc1)CCN	11957601-inactive-pubchem
CO[C@H]1CC=C2CCN3[C@]2(C1)C1=C(CC3)COC(=O)C1	11957537-inactive-pubchem
Cc1c(oc2c(c1=O)ccc(c2CN(C)C)OC)c1ccccc1	443942-inactive-pubchem
c1ccc(cc1)Oc1ccc(cc1)c1c(c2c(cc(cc2)Cl)[nH]c1=O)O	54679302-inactive-pubchem
CNCC(c1ccc(cc1)O)O	7172-inactive-pubchem
C1Cn2c(ccc2C(=O)c2ccccc2)[C@@H]1C(=O)O	6604122-inactive-pubchem
CC(=O)N1C[C@@H](C[C@H]1C(=O)O)O	65784-inactive-pubchem
Cc1cc(no1)C(=O)NNCc1ccccc1	3759-inactive-pubchem
COC(=O)[C@H](c1ccccc1Cl)N1CCc2c(C1)ccs2	115366-inactive-pubchem
COc1c(c(c(cc1)CN1CCNCC1)OC)OC	83201-inactive-pubchem
COc1ccccc1N1CCNCC1	9899402-inactive-pubchem
Cc1nsc(c1)NC(=O)Nc1cc2c(cc1)n(cc2)C	3277600-inactive-pubchem
C[C@]12CCC(=O)C=C1CCC1[C@@H]2[C@H](C[C@]2([C@H]1CC[C@@]2(C(=O)COC(=O)CCC(=O)[O-])O)C)O	24867504-inactive-pubchem
c1cc(c(cc1Cl)Cl)/C(=C/n1cncn1)/Cl	45073437-inactive-pubchem
c1ccc2c(c1)nc1c(cc(=O)c3c1c(=O)cc([nH]3)C(=O)[O-])o2	23695982-inactive-pubchem
C1C(=O)N=c2ccc(cc2=C(N1O)c1ccccc1)Cl	13756-inactive-pubchem
Cc1c(scc1)C(=CCCN1CCC[C@H](C1)C(=O)O)c1c(ccs1)C	91274-inactive-pubchem
CN(C)C(=O)COC(=O)Cc1ccc(cc1)OC(=O)c1ccc(cc1)N=C(N)N	5284360-inactive-pubchem
COc1cc(c(c(c1)OC)/C=C/1\c2ccccc2NC1=O)OC	5288600-inactive-pubchem
C1CC2CN(CC1N2)c1nnc(cc1)Cl	9926237-inactive-pubchem
c1ccc(cc1)Cn1c2ccccc2c(n1)OCC(=O)[O-]	23662369-inactive-pubchem
COc1cc(c(c(c1)OC)C(=O)CCCN1CCCC1)OC	6420013-inactive-pubchem
c1ccc2c(c1)C(=O)NS2(=O)=O	5143-inactive-pubchem
Cc1c(c2c(n1Cc1ccc(cc1)Cl)ccc(c2)OC)CC(=O)O	4059895-inactive-pubchem
CC[C@@H](C)C1CN[C@@H]([C@H]1CC(=O)O)C(=O)O	24867492-inactive-pubchem
CC(Cc1ccccc1)NC=O	65614-inactive-pubchem
CCCn1c2c(c(=O)n(c1=O)CCC)[nH]c(n2)c1ccc(cc1)OCC(=O)NCCN	5697-inactive-pubchem
C[C@@H]([C@@H](c1ccccc1)O)NC	65326-inactive-pubchem
CC(C(c1ccc(cc1)O)O)NC	3084014-inactive-pubchem
C1c2ccccc2C(=O)N2N1C(=O)c1ccccc1C2	30717-inactive-pubchem
c1ccc(cc1)n1cc(c(n1)c1ccc(cc1)Cl)CC(=O)O	68706-inactive-pubchem
c1ccc(cc1)c1csc(n1)N	40301-inactive-pubchem
Cn1c(nnn1)SCC1=C(N2[C@@H]([C@@](C2=O)(NC(=O)CSCC#N)OC)SC1)C(=O)[O-]	23666711-inactive-pubchem
c1c([nH]cn1)CCNC(=O)CCN	6419997-inactive-pubchem
CCn1cc(c(=O)c2c1nc(cc2)C)C(=O)[O-]	3864541-inactive-pubchem
C1NCCN(C1)c1nc2ccccc2cc1	6420043-inactive-pubchem
C[N+]1(CC(CC(=C(c2cccs2)c2cccs2)C1)OC)C	160243-inactive-pubchem
Cc1c([nH]c(=O)[nH]1)C(=O)c1ccc(cc1)SC	53708-inactive-pubchem
C1CNCCN(C1)S(=O)(=O)c1cccc2c1ccnc2	3547-inactive-pubchem
C[C@]12CCC(=O)C=C1CC[C@@H]1[C@@H]2C(=O)C[C@]2([C@H]1CC[C@@]2(C(=O)CO)O)C	222786-inactive-pubchem
COc1cc(c(cc1)OC)C(CNC(=O)CN)O	18340-inactive-pubchem
